,DATE,SITENUMBER,LATITUDE,LONGITUDE,GAGE_MAX,YEAR,MONTH
28549,2015-07-31,02131000,34.20432518,-79.5483896,4.94,2015,7
28550,2015-07-31,02131010,34.15738145,-79.55339040000001,12.46,2015,7
28551,2015-07-31,021313485,34.582222200000004,-80.4569444,4.13,2015,7
28552,2015-07-31,02131452,34.5858333,-80.5805556,4.39,2015,7
28553,2015-07-31,02131455,34.5512656,-80.54646109999999,5.21,2015,7
28554,2015-07-31,02131472,34.51626465,-80.58285140000002,,2015,7
28555,2015-07-31,02131500,34.2501545,-80.2136816,5.04,2015,7
28556,2015-07-31,02132000,34.05154846,-79.7539545,1.82,2015,7
28557,2015-07-31,02135000,34.05710829,-79.2469897,5.33,2015,7
28558,2015-07-31,02136000,33.66127545,-79.83590448,1.91,2015,7
28559,2015-07-31,02136361,33.32850037,-79.3381102,1.29,2015,7
28560,2015-07-31,021457492,35.065,-81.1383333,4.17,2015,7
28561,2015-07-31,021459367,34.9868083,-81.00833889,4.31,2015,7
28562,2015-07-31,02146000,34.98486935,-80.97396579999999,4.74,2015,7
28563,2015-07-31,02146110,34.94444444,-80.97972220000003,4.34,2015,7
28564,2015-07-31,0214676115,35.040833299999996,-80.8916667,4.99,2015,7
28565,2015-07-31,02146800,35.0059812,-80.9022968,9.75,2015,7
28566,2015-07-31,02147020,34.83625705,-80.879518,6.57,2015,7
28567,2015-07-31,021473415,34.975,-81.18,2.99,2015,7
28568,2015-07-31,021473426,34.95653054,-81.1061882,3.67,2015,7
28569,2015-07-31,021473428,34.8895867,-81.06924599999998,3.67,2015,7
28570,2015-07-31,02147500,34.5654221,-80.9198025,3.23,2015,7
28571,2015-07-31,02148000,34.24459385,-80.6539697,9.7,2015,7
28572,2015-07-31,02153051,35.13762807,-81.5978723,100.31,2015,7
28573,2015-07-31,02153200,35.12401728,-81.58787199,3.11,2015,7
28574,2015-07-31,02153551,35.0312419,-81.492591,26.1,2015,7
28575,2015-07-31,02153590,35.11846498,-81.43647578,2.8,2015,7
28576,2015-07-31,02153700,35.0629045,-81.71454440000002,3.11,2015,7
28577,2015-07-31,02154500,35.12095166,-81.9859403,3.45,2015,7
28578,2015-07-31,02154790,35.10650510000001,-82.12955490000002,4.06,2015,7
28579,2015-07-31,02155500,35.10984144,-81.9595507,6.29,2015,7
28580,2015-07-31,021556525,35.0476231,-81.8556592,1.86,2015,7
28581,2015-07-31,02156300,34.9481803,-81.86871409999998,6.89,2015,7
28582,2015-07-31,021564493,34.66305556,-81.44722220000001,306.13,2015,7
28583,2015-07-31,02156500,34.5951393,-81.42120890000002,2.72,2015,7
28584,2015-07-31,02157470,35.03888889,-82.21861109999998,5.5,2015,7
28585,2015-07-31,02157510,34.940118700000006,-82.12344209999998,2.23,2015,7
28586,2015-07-31,02158408,34.92095239,-82.13010899999998,4.14,2015,7
28587,2015-07-31,02160105,34.535416299999994,-81.548158,4.19,2015,7
28588,2015-07-31,02160325,34.88345068,-82.30122779999998,5.94,2015,7
28589,2015-07-31,02160326,34.85650727,-82.22622468,5.56,2015,7
28590,2015-07-31,02160381,34.71678818,-82.1737222,3.75,2015,7
28591,2015-07-31,02160390,34.68345815,-82.0398229,2.81,2015,7
28592,2015-07-31,02160700,34.5093039,-81.5981594,15.75,2015,7
28593,2015-07-31,02160991,34.26070285,-81.3303747,221.56,2015,7
28594,2015-07-31,02161000,34.24320335,-81.319541,3.88,2015,7
28595,2015-07-31,02162035,34.048333299999996,-81.0733333,153.66,2015,7
28596,2015-07-31,02162093,34.02737615,-81.0417588,5.75,2015,7
28597,2015-07-31,02162290,35.06345088,-82.65012800000002,2.13,2015,7
28598,2015-07-31,02162350,35.1201172,-82.537623,2.5,2015,7
28599,2015-07-31,021623975,35.08388889,-82.46,3.93,2015,7
28600,2015-07-31,02162500,34.84233977,-82.4806814,2.82,2015,7
28601,2015-07-31,02163500,34.39178518,-82.22345068,3.26,2015,7
28602,2015-07-31,02164000,34.800118299999994,-82.3651213,2.8,2015,7
28603,2015-07-31,02164110,34.65289568,-82.29761859999998,8.2,2015,7
28604,2015-07-31,02165200,34.52011957,-82.15705140000001,1.1,2015,7
28605,2015-07-31,021652801,34.525,-82.1383333,4.24,2015,7
28606,2015-07-31,02166501,34.16763036,-81.9078923,6.69,2015,7
28607,2015-07-31,02167000,34.17457619,-81.864002,2.33,2015,7
28608,2015-07-31,02167450,34.20957949,-81.7631659,2.54,2015,7
28609,2015-07-31,02167582,34.1687501,-81.61038399,2.13,2015,7
28610,2015-07-31,02168504,34.05098220000001,-81.2095418,3.02,2015,7
28611,2015-07-31,02169000,34.01404160000001,-81.08787170000002,3.38,2015,7
28612,2015-07-31,02169500,33.99320985,-81.049815,3.7,2015,7
28613,2015-07-31,02169506,33.9875,-81.0275,6.44,2015,7
28614,2015-07-31,02169568,34.01293324,-80.982035,7.05,2015,7
28615,2015-07-31,02169570,33.98960016,-80.97425729999998,4.37,2015,7
28616,2015-07-31,02169625,33.81071,-80.8670348,2.71,2015,7
28617,2015-07-31,02171001,33.4501652,-80.1636949,28.0,2015,7
28618,2015-07-31,02171645,33.4275,-79.915,12.46,2015,7
28619,2015-07-31,02171700,33.3048893,-79.67812629999997,3.74,2015,7
28620,2015-07-31,02171800,33.20850056,-79.38255799999997,7.49,2015,7
28621,2015-07-31,02171850,33.1840565,-79.4058929,11.86,2015,7
28622,2015-07-31,02172001,33.24461337,-79.991469,9.53,2015,7
28623,2015-07-31,02172002,33.21516925,-79.9745248,8.56,2015,7
28624,2015-07-31,02172035,33.131558399999996,-79.7836887,4.77,2015,7
28625,2015-07-31,02172040,33.06378245,-79.957027,17.85,2015,7
28626,2015-07-31,02172050,33.05767134,-79.93619338,18.89,2015,7
28627,2015-07-31,021720677,32.89045228,-79.9628645,14.6,2015,7
28628,2015-07-31,021720698,32.8590638,-79.8961963,22.48,2015,7
28629,2015-07-31,021720710,32.780454399999996,-79.923699,22.22,2015,7
28630,2015-07-31,021720869,32.8346201,-80.02370140000002,12.9,2015,7
28631,2015-07-31,02172300,33.75347736,-81.6017714,2.82,2015,7
28632,2015-07-31,02172558,33.52027778,-81.41027779999997,10.91,2015,7
28633,2015-07-31,02173000,33.39320916,-81.1331559,4.76,2015,7
28634,2015-07-31,02173030,33.3590442,-81.0595425,7.65,2015,7
28635,2015-07-31,02173051,33.33710079,-81.01870799999998,7.44,2015,7
28636,2015-07-31,02173212,33.69,-81.2541667,2.81,2015,7
28637,2015-07-31,02173500,33.48348715,-80.87342578,3.56,2015,7
28638,2015-07-31,02175000,33.02794645,-80.39148759999998,2.5,2015,7
28639,2015-07-31,02175500,32.98904958,-81.0526044,3.59,2015,7
28640,2015-07-31,02176500,32.836277700000004,-81.1317718,5.37,2015,7
28641,2015-07-31,02177000,34.8139814,-83.305993,,2015,7
28642,2015-07-31,02186000,34.801501200000004,-82.74847249999998,1.98,2015,7
28643,2015-07-31,02186702,34.645,-82.8005556,4.46,2015,7
28644,2015-07-31,02187910,34.38316394,-82.577352,4.27,2015,7
28645,2015-07-31,02192500,34.07150595,-82.5006853,3.31,2015,7
28646,2015-07-31,02195520,33.592911799999996,-82.12317459,17.17,2015,7
28647,2015-07-31,02196000,33.72929717,-82.1817873,2.76,2015,7
28648,2015-07-31,02196485,33.54930154,-82.03678359999998,8.36,2015,7
28649,2015-07-31,02196999,33.37319627,-81.9420599,115.55,2015,7
28650,2015-07-31,02197000,33.3737518,-81.94289329,102.57,2015,7
28651,2015-07-31,02197300,33.3848664,-81.61649799999998,,2015,7
28652,2015-07-31,02197500,32.93904727,-81.50260779999998,7.68,2015,7
28653,2015-07-31,02198375,32.70333333,-81.42833329999998,6.76,2015,7
28654,2015-07-31,02198500,32.52823709,-81.26871649,6.13,2015,7
28655,2015-07-31,02198760,32.33936049,-81.12844379,6.77,2015,7
28656,2015-08-31,02110400,33.953505,-78.71973988,5.95,2015,8
28657,2015-08-31,02110500,33.9126719,-78.7150175,2.7,2015,8
28658,2015-08-31,02110550,33.8508333,-78.8972222,2.08,2015,8
28659,2015-08-31,02110701,33.86100349,-79.04114709999998,11.57,2015,8
28660,2015-08-31,02110725,33.6871151,-79.0047569,13.17,2015,8
28661,2015-08-31,02110777,33.8515612,-78.6558483,16.4,2015,8
28662,2015-08-31,02110802,33.64905837,-79.09420639,17.64,2015,8
28663,2015-08-31,021108125,33.50655724,-79.1269867,7.19,2015,8
28664,2015-08-31,02110815,33.44461245,-79.1739341,18.51,2015,8
28665,2015-08-31,02130561,34.60626798,-79.7883963,60.9,2015,8
28666,2015-08-31,02130840,34.6633333,-80.2116667,5.16,2015,8
28667,2015-08-31,02130900,34.51404244,-80.18312440000003,5.82,2015,8
28668,2015-08-31,02130910,34.39737618,-80.14979100000002,2.54,2015,8
28669,2015-08-31,02130980,34.24376518,-79.7447833,3.16,2015,8
28670,2015-08-31,02131000,34.20432518,-79.5483896,9.62,2015,8
28671,2015-08-31,02131010,34.15738145,-79.55339040000001,17.22,2015,8
28672,2015-08-31,021313485,34.582222200000004,-80.4569444,4.71,2015,8
28673,2015-08-31,02131452,34.5858333,-80.5805556,5.13,2015,8
28674,2015-08-31,02131455,34.5512656,-80.54646109999999,6.12,2015,8
28675,2015-08-31,02131472,34.51626465,-80.58285140000002,,2015,8
28676,2015-08-31,02131500,34.2501545,-80.2136816,4.82,2015,8
28677,2015-08-31,02132000,34.05154846,-79.7539545,1.95,2015,8
28678,2015-08-31,02135000,34.05710829,-79.2469897,3.58,2015,8
28679,2015-08-31,02136000,33.66127545,-79.83590448,2.74,2015,8
28680,2015-08-31,02136361,33.32850037,-79.3381102,1.73,2015,8
28681,2015-08-31,021457492,35.065,-81.1383333,2.98,2015,8
28682,2015-08-31,021459367,34.9868083,-81.00833889,2.8,2015,8
28683,2015-08-31,02146000,34.98486935,-80.97396579999999,4.67,2015,8
28684,2015-08-31,02146110,34.94444444,-80.97972220000003,2.98,2015,8
28685,2015-08-31,0214676115,35.040833299999996,-80.8916667,6.72,2015,8
28686,2015-08-31,02146800,35.0059812,-80.9022968,10.85,2015,8
28687,2015-08-31,02147020,34.83625705,-80.879518,6.75,2015,8
28688,2015-08-31,021473415,34.975,-81.18,2.72,2015,8
28689,2015-08-31,021473426,34.95653054,-81.1061882,2.66,2015,8
28690,2015-08-31,021473428,34.8895867,-81.06924599999998,3.52,2015,8
28691,2015-08-31,02147500,34.5654221,-80.9198025,2.9,2015,8
28692,2015-08-31,02148000,34.24459385,-80.6539697,8.25,2015,8
28693,2015-08-31,02153051,35.13762807,-81.5978723,100.34,2015,8
28694,2015-08-31,02153200,35.12401728,-81.58787199,3.2,2015,8
28695,2015-08-31,02153551,35.0312419,-81.492591,26.7,2015,8
28696,2015-08-31,02153590,35.11846498,-81.43647578,2.87,2015,8
28697,2015-08-31,02153700,35.0629045,-81.71454440000002,3.18,2015,8
28698,2015-08-31,02154500,35.12095166,-81.9859403,3.39,2015,8
28699,2015-08-31,02154790,35.10650510000001,-82.12955490000002,3.96,2015,8
28700,2015-08-31,02155500,35.10984144,-81.9595507,6.54,2015,8
28701,2015-08-31,021556525,35.0476231,-81.8556592,1.73,2015,8
28702,2015-08-31,02156300,34.9481803,-81.86871409999998,6.17,2015,8
28703,2015-08-31,021564493,34.66305556,-81.44722220000001,306.37,2015,8
28704,2015-08-31,02156500,34.5951393,-81.42120890000002,2.81,2015,8
28705,2015-08-31,02157470,35.03888889,-82.21861109999998,5.59,2015,8
28706,2015-08-31,02157510,34.940118700000006,-82.12344209999998,2.07,2015,8
28707,2015-08-31,02158408,34.92095239,-82.13010899999998,4.53,2015,8
28708,2015-08-31,02160105,34.535416299999994,-81.548158,3.71,2015,8
28709,2015-08-31,02160325,34.88345068,-82.30122779999998,3.4,2015,8
28710,2015-08-31,02160326,34.85650727,-82.22622468,4.92,2015,8
28711,2015-08-31,02160381,34.71678818,-82.1737222,4.16,2015,8
28712,2015-08-31,02160390,34.68345815,-82.0398229,2.87,2015,8
28713,2015-08-31,02160700,34.5093039,-81.5981594,15.94,2015,8
28714,2015-08-31,02160991,34.26070285,-81.3303747,221.25,2015,8
28715,2015-08-31,02161000,34.24320335,-81.319541,3.6,2015,8
28716,2015-08-31,02162035,34.048333299999996,-81.0733333,153.67,2015,8
28717,2015-08-31,02162093,34.02737615,-81.0417588,9.32,2015,8
28718,2015-08-31,02162290,35.06345088,-82.65012800000002,2.06,2015,8
28719,2015-08-31,02162350,35.1201172,-82.537623,2.1,2015,8
28720,2015-08-31,021623975,35.08388889,-82.46,4.5,2015,8
28721,2015-08-31,02162500,34.84233977,-82.4806814,3.16,2015,8
28722,2015-08-31,02163500,34.39178518,-82.22345068,3.03,2015,8
28723,2015-08-31,02164000,34.800118299999994,-82.3651213,4.85,2015,8
28724,2015-08-31,02164110,34.65289568,-82.29761859999998,10.62,2015,8
28725,2015-08-31,02165200,34.52011957,-82.15705140000001,1.44,2015,8
28726,2015-08-31,021652801,34.525,-82.1383333,4.11,2015,8
28727,2015-08-31,02166501,34.16763036,-81.9078923,6.93,2015,8
28728,2015-08-31,02167000,34.17457619,-81.864002,2.74,2015,8
28729,2015-08-31,02167450,34.20957949,-81.7631659,2.55,2015,8
28730,2015-08-31,02167582,34.1687501,-81.61038399,3.08,2015,8
28731,2015-08-31,02168504,34.05098220000001,-81.2095418,11.13,2015,8
28732,2015-08-31,02169000,34.01404160000001,-81.08787170000002,4.42,2015,8
28733,2015-08-31,02169500,33.99320985,-81.049815,3.86,2015,8
28734,2015-08-31,02169506,33.9875,-81.0275,11.1,2015,8
28735,2015-08-31,02169568,34.01293324,-80.982035,7.0,2015,8
28736,2015-08-31,02169570,33.98960016,-80.97425729999998,6.61,2015,8
28737,2015-08-31,02169625,33.81071,-80.8670348,3.55,2015,8
28738,2015-08-31,02171001,33.4501652,-80.1636949,28.11,2015,8
28739,2015-08-31,02171645,33.4275,-79.915,10.85,2015,8
28740,2015-08-31,02171700,33.3048893,-79.67812629999997,3.86,2015,8
28741,2015-08-31,02171800,33.20850056,-79.38255799999997,7.44,2015,8
28742,2015-08-31,02171850,33.1840565,-79.4058929,11.87,2015,8
28743,2015-08-31,02172001,33.24461337,-79.991469,9.48,2015,8
28744,2015-08-31,02172002,33.21516925,-79.9745248,8.54,2015,8
28745,2015-08-31,02172035,33.131558399999996,-79.7836887,7.06,2015,8
28746,2015-08-31,02172040,33.06378245,-79.957027,17.92,2015,8
28747,2015-08-31,02172050,33.05767134,-79.93619338,18.66,2015,8
28748,2015-08-31,021720677,32.89045228,-79.9628645,14.64,2015,8
28749,2015-08-31,021720698,32.8590638,-79.8961963,22.46,2015,8
28750,2015-08-31,021720710,32.780454399999996,-79.923699,22.25,2015,8
28751,2015-08-31,021720869,32.8346201,-80.02370140000002,12.97,2015,8
28752,2015-08-31,02172300,33.75347736,-81.6017714,3.6,2015,8
28753,2015-08-31,02172558,33.52027778,-81.41027779999997,11.02,2015,8
28754,2015-08-31,02173000,33.39320916,-81.1331559,4.44,2015,8
28755,2015-08-31,02173030,33.3590442,-81.0595425,7.47,2015,8
28756,2015-08-31,02173051,33.33710079,-81.01870799999998,7.0,2015,8
28757,2015-08-31,02173212,33.69,-81.2541667,2.39,2015,8
28758,2015-08-31,02173500,33.48348715,-80.87342578,3.39,2015,8
28759,2015-08-31,02175000,33.02794645,-80.39148759999998,2.3,2015,8
28760,2015-08-31,02175500,32.98904958,-81.0526044,3.0,2015,8
28761,2015-08-31,02176500,32.836277700000004,-81.1317718,5.21,2015,8
28762,2015-08-31,02177000,34.8139814,-83.305993,,2015,8
28763,2015-08-31,02186000,34.801501200000004,-82.74847249999998,2.94,2015,8
28764,2015-08-31,02186702,34.645,-82.8005556,5.09,2015,8
28765,2015-08-31,02187910,34.38316394,-82.577352,5.32,2015,8
28766,2015-08-31,02192500,34.07150595,-82.5006853,3.53,2015,8
28767,2015-08-31,02195520,33.592911799999996,-82.12317459,17.87,2015,8
28768,2015-08-31,02196000,33.72929717,-82.1817873,4.23,2015,8
28769,2015-08-31,02196485,33.54930154,-82.03678359999998,8.23,2015,8
28770,2015-08-31,02196999,33.37319627,-81.9420599,116.33,2015,8
28771,2015-08-31,02197000,33.3737518,-81.94289329,102.38,2015,8
28772,2015-08-31,02197300,33.3848664,-81.61649799999998,,2015,8
28773,2015-08-31,02197500,32.93904727,-81.50260779999998,7.05,2015,8
28774,2015-08-31,02198375,32.70333333,-81.42833329999998,5.92,2015,8
28775,2015-08-31,02198500,32.52823709,-81.26871649,5.43,2015,8
28776,2015-08-31,02198760,32.33936049,-81.12844379,6.82,2015,8
28777,2015-09-30,02110400,33.953505,-78.71973988,5.78,2015,9
28778,2015-09-30,02110500,33.9126719,-78.7150175,3.32,2015,9
28779,2015-09-30,02110550,33.8508333,-78.8972222,2.36,2015,9
28780,2015-09-30,02110701,33.86100349,-79.04114709999998,11.78,2015,9
28781,2015-09-30,02110725,33.6871151,-79.0047569,13.4,2015,9
28782,2015-09-30,02110777,33.8515612,-78.6558483,17.61,2015,9
28783,2015-09-30,02110802,33.64905837,-79.09420639,18.06,2015,9
28784,2015-09-30,021108125,33.50655724,-79.1269867,7.79,2015,9
28785,2015-09-30,02110815,33.44461245,-79.1739341,19.16,2015,9
28786,2015-09-30,02130561,34.60626798,-79.7883963,55.36,2015,9
28787,2015-09-30,02130840,34.6633333,-80.2116667,4.89,2015,9
28788,2015-09-30,02130900,34.51404244,-80.18312440000003,6.53,2015,9
28789,2015-09-30,02130910,34.39737618,-80.14979100000002,3.53,2015,9
28790,2015-09-30,02130980,34.24376518,-79.7447833,4.79,2015,9
28791,2015-09-30,02131000,34.20432518,-79.5483896,4.21,2015,9
28792,2015-09-30,02131010,34.15738145,-79.55339040000001,11.7,2015,9
28793,2015-09-30,021313485,34.582222200000004,-80.4569444,4.9,2015,9
28794,2015-09-30,02131452,34.5858333,-80.5805556,4.53,2015,9
28795,2015-09-30,02131455,34.5512656,-80.54646109999999,5.25,2015,9
28796,2015-09-30,02131472,34.51626465,-80.58285140000002,,2015,9
28797,2015-09-30,02131500,34.2501545,-80.2136816,5.85,2015,9
28798,2015-09-30,02132000,34.05154846,-79.7539545,3.06,2015,9
28799,2015-09-30,02135000,34.05710829,-79.2469897,3.78,2015,9
28800,2015-09-30,02136000,33.66127545,-79.83590448,2.52,2015,9
28801,2015-09-30,02136361,33.32850037,-79.3381102,1.79,2015,9
28802,2015-09-30,021457492,35.065,-81.1383333,3.22,2015,9
28803,2015-09-30,021459367,34.9868083,-81.00833889,3.29,2015,9
28804,2015-09-30,02146000,34.98486935,-80.97396579999999,5.03,2015,9
28805,2015-09-30,02146110,34.94444444,-80.97972220000003,3.35,2015,9
28806,2015-09-30,0214676115,35.040833299999996,-80.8916667,5.72,2015,9
28807,2015-09-30,02146800,35.0059812,-80.9022968,10.25,2015,9
28808,2015-09-30,02147020,34.83625705,-80.879518,6.64,2015,9
28809,2015-09-30,021473415,34.975,-81.18,2.73,2015,9
28810,2015-09-30,021473426,34.95653054,-81.1061882,3.02,2015,9
28811,2015-09-30,021473428,34.8895867,-81.06924599999998,3.51,2015,9
28812,2015-09-30,02147500,34.5654221,-80.9198025,3.41,2015,9
28813,2015-09-30,02148000,34.24459385,-80.6539697,7.8,2015,9
28814,2015-09-30,02153051,35.13762807,-81.5978723,100.54,2015,9
28815,2015-09-30,02153200,35.12401728,-81.58787199,5.43,2015,9
28816,2015-09-30,02153551,35.0312419,-81.492591,27.07,2015,9
28817,2015-09-30,02153590,35.11846498,-81.43647578,3.46,2015,9
28818,2015-09-30,02153700,35.0629045,-81.71454440000002,3.51,2015,9
28819,2015-09-30,02154500,35.12095166,-81.9859403,4.66,2015,9
28820,2015-09-30,02154790,35.10650510000001,-82.12955490000002,4.08,2015,9
28821,2015-09-30,02155500,35.10984144,-81.9595507,7.58,2015,9
28822,2015-09-30,021556525,35.0476231,-81.8556592,2.63,2015,9
28823,2015-09-30,02156300,34.9481803,-81.86871409999998,7.99,2015,9
28824,2015-09-30,021564493,34.66305556,-81.44722220000001,308.21,2015,9
28825,2015-09-30,02156500,34.5951393,-81.42120890000002,4.77,2015,9
28826,2015-09-30,02157470,35.03888889,-82.21861109999998,5.95,2015,9
28827,2015-09-30,02157510,34.940118700000006,-82.12344209999998,2.26,2015,9
28828,2015-09-30,02158408,34.92095239,-82.13010899999998,5.77,2015,9
28829,2015-09-30,02160105,34.535416299999994,-81.548158,4.84,2015,9
28830,2015-09-30,02160325,34.88345068,-82.30122779999998,8.31,2015,9
28831,2015-09-30,02160326,34.85650727,-82.22622468,8.17,2015,9
28832,2015-09-30,02160381,34.71678818,-82.1737222,3.88,2015,9
28833,2015-09-30,02160390,34.68345815,-82.0398229,6.18,2015,9
28834,2015-09-30,02160700,34.5093039,-81.5981594,18.01,2015,9
28835,2015-09-30,02160991,34.26070285,-81.3303747,223.4,2015,9
28836,2015-09-30,02161000,34.24320335,-81.319541,7.0,2015,9
28837,2015-09-30,02162035,34.048333299999996,-81.0733333,154.63,2015,9
28838,2015-09-30,02162093,34.02737615,-81.0417588,10.78,2015,9
28839,2015-09-30,02162290,35.06345088,-82.65012800000002,2.27,2015,9
28840,2015-09-30,02162350,35.1201172,-82.537623,2.6,2015,9
28841,2015-09-30,021623975,35.08388889,-82.46,4.77,2015,9
28842,2015-09-30,02162500,34.84233977,-82.4806814,2.95,2015,9
28843,2015-09-30,02163500,34.39178518,-82.22345068,4.34,2015,9
28844,2015-09-30,02164000,34.800118299999994,-82.3651213,6.84,2015,9
28845,2015-09-30,02164110,34.65289568,-82.29761859999998,11.94,2015,9
28846,2015-09-30,02165200,34.52011957,-82.15705140000001,1.17,2015,9
28847,2015-09-30,021652801,34.525,-82.1383333,4.17,2015,9
28848,2015-09-30,02166501,34.16763036,-81.9078923,7.12,2015,9
28849,2015-09-30,02167000,34.17457619,-81.864002,3.01,2015,9
28850,2015-09-30,02167450,34.20957949,-81.7631659,2.39,2015,9
28851,2015-09-30,02167582,34.1687501,-81.61038399,2.62,2015,9
28852,2015-09-30,02168504,34.05098220000001,-81.2095418,12.43,2015,9
28853,2015-09-30,02169000,34.01404160000001,-81.08787170000002,5.7,2015,9
28854,2015-09-30,02169500,33.99320985,-81.049815,5.18,2015,9
28855,2015-09-30,02169506,33.9875,-81.0275,11.54,2015,9
28856,2015-09-30,02169568,34.01293324,-80.982035,8.21,2015,9
28857,2015-09-30,02169570,33.98960016,-80.97425729999998,6.48,2015,9
28858,2015-09-30,02169625,33.81071,-80.8670348,5.86,2015,9
28859,2015-09-30,02171001,33.4501652,-80.1636949,28.05,2015,9
28860,2015-09-30,02171645,33.4275,-79.915,10.38,2015,9
28861,2015-09-30,02171700,33.3048893,-79.67812629999997,4.3,2015,9
28862,2015-09-30,02171800,33.20850056,-79.38255799999997,7.95,2015,9
28863,2015-09-30,02171850,33.1840565,-79.4058929,12.3,2015,9
28864,2015-09-30,02172001,33.24461337,-79.991469,10.63,2015,9
28865,2015-09-30,02172002,33.21516925,-79.9745248,9.69,2015,9
28866,2015-09-30,02172035,33.131558399999996,-79.7836887,7.02,2015,9
28867,2015-09-30,02172040,33.06378245,-79.957027,18.39,2015,9
28868,2015-09-30,02172050,33.05767134,-79.93619338,19.44,2015,9
28869,2015-09-30,021720677,32.89045228,-79.9628645,15.16,2015,9
28870,2015-09-30,021720698,32.8590638,-79.8961963,23.09,2015,9
28871,2015-09-30,021720710,32.780454399999996,-79.923699,22.8,2015,9
28872,2015-09-30,021720869,32.8346201,-80.02370140000002,13.56,2015,9
28873,2015-09-30,02172300,33.75347736,-81.6017714,4.15,2015,9
28874,2015-09-30,02172558,33.52027778,-81.41027779999997,12.91,2015,9
28875,2015-09-30,02173000,33.39320916,-81.1331559,5.73,2015,9
28876,2015-09-30,02173030,33.3590442,-81.0595425,8.28,2015,9
28877,2015-09-30,02173051,33.33710079,-81.01870799999998,8.53,2015,9
28878,2015-09-30,02173212,33.69,-81.2541667,3.31,2015,9
28879,2015-09-30,02173500,33.48348715,-80.87342578,4.67,2015,9
28880,2015-09-30,02175000,33.02794645,-80.39148759999998,2.61,2015,9
28881,2015-09-30,02175500,32.98904958,-81.0526044,3.13,2015,9
28882,2015-09-30,02176500,32.836277700000004,-81.1317718,5.46,2015,9
28883,2015-09-30,02177000,34.8139814,-83.305993,,2015,9
28884,2015-09-30,02186000,34.801501200000004,-82.74847249999998,3.56,2015,9
28885,2015-09-30,02186702,34.645,-82.8005556,5.03,2015,9
28886,2015-09-30,02187910,34.38316394,-82.577352,4.46,2015,9
28887,2015-09-30,02192500,34.07150595,-82.5006853,4.36,2015,9
28888,2015-09-30,02195520,33.592911799999996,-82.12317459,16.45,2015,9
28889,2015-09-30,02196000,33.72929717,-82.1817873,4.4,2015,9
28890,2015-09-30,02196485,33.54930154,-82.03678359999998,7.91,2015,9
28891,2015-09-30,02196999,33.37319627,-81.9420599,115.95,2015,9
28892,2015-09-30,02197000,33.3737518,-81.94289329,101.35,2015,9
28893,2015-09-30,02197300,33.3848664,-81.61649799999998,,2015,9
28894,2015-09-30,02197500,32.93904727,-81.50260779999998,7.19,2015,9
28895,2015-09-30,02198375,32.70333333,-81.42833329999998,6.12,2015,9
28896,2015-09-30,02198500,32.52823709,-81.26871649,5.51,2015,9
28897,2015-09-30,02198760,32.33936049,-81.12844379,7.12,2015,9
28898,2015-10-31,02110400,33.953505,-78.71973988,15.75,2015,10
28899,2015-10-31,02110500,33.9126719,-78.7150175,15.17,2015,10
28900,2015-10-31,02110550,33.8508333,-78.8972222,14.19,2015,10
28901,2015-10-31,02110701,33.86100349,-79.04114709999998,20.23,2015,10
28902,2015-10-31,02110725,33.6871151,-79.0047569,16.8,2015,10
28903,2015-10-31,02110777,33.8515612,-78.6558483,18.43,2015,10
28904,2015-10-31,02110802,33.64905837,-79.09420639,21.47,2015,10
28905,2015-10-31,021108125,33.50655724,-79.1269867,9.39,2015,10
28906,2015-10-31,02110815,33.44461245,-79.1739341,20.3,2015,10
28907,2015-10-31,02130561,34.60626798,-79.7883963,84.05,2015,10
